,^GSPC,DTB3
02/08/2002,864.23999,1.6
05/08/2002,834.599976,1.61
06/08/2002,859.570007,1.62
07/08/2002,876.77002,1.56
08/08/2002,905.460022,1.59
09/08/2002,908.640015,1.59
12/08/2002,903.799988,1.65
13/08/2002,884.210022,1.6
14/08/2002,919.619995,1.61
15/08/2002,930.25,1.59
16/08/2002,928.77002,1.59
19/08/2002,950.700012,1.64
20/08/2002,937.429993,1.59
21/08/2002,949.359985,1.6
22/08/2002,962.700012,1.62
23/08/2002,940.859985,1.62
26/08/2002,947.950012,1.65
27/08/2002,934.820007,1.65
28/08/2002,917.869995,1.64
29/08/2002,917.799988,1.65
30/08/2002,916.070007,1.66
03/09/2002,878.02002,1.61
04/09/2002,893.400024,1.6
05/09/2002,879.150024,1.58
06/09/2002,893.919983,1.63
09/09/2002,902.960022,1.66
10/09/2002,909.580017,1.65
11/09/2002,909.450012,1.66
12/09/2002,886.909973,1.66
13/09/2002,889.809998,1.66
16/09/2002,891.099976,1.68
17/09/2002,873.52002,1.67
18/09/2002,869.460022,1.65
19/09/2002,843.320007,1.62
20/09/2002,845.390015,1.62
23/09/2002,833.700012,1.62
24/09/2002,819.289978,1.62
25/09/2002,839.659973,1.63
26/09/2002,854.950012,1.62
27/09/2002,827.369995,1.6
30/09/2002,815.280029,1.54
01/10/2002,847.909973,1.56
02/10/2002,827.909973,1.55
03/10/2002,818.950012,1.54
04/10/2002,800.580017,1.58
07/10/2002,785.280029,1.6
08/10/2002,798.549988,1.58
09/10/2002,776.76001,1.54
10/10/2002,803.919983,1.55
11/10/2002,835.320007,1.55
14/10/2002,841.440002,-999.99
15/10/2002,881.27002,1.65
16/10/2002,860.02002,1.63
17/10/2002,879.200012,1.64
18/10/2002,884.390015,1.64
21/10/2002,899.719971,1.68
22/10/2002,890.159973,1.66
23/10/2002,896.140015,1.65
24/10/2002,882.5,1.62
25/10/2002,897.650024,1.61
28/10/2002,890.22998,1.56
29/10/2002,882.150024,1.48
30/10/2002,890.710022,1.48
31/10/2002,885.76001,1.42
01/11/2002,900.960022,1.41
04/11/2002,908.349976,1.41
05/11/2002,915.390015,1.4
06/11/2002,923.76001,1.21
07/11/2002,902.650024,1.2
08/11/2002,894.73999,1.2
11/11/2002,876.190002,-999.99
12/11/2002,882.950012,1.2
13/11/2002,882.530029,1.19
14/11/2002,904.27002,1.2
15/11/2002,909.830017,1.2
18/11/2002,900.359985,1.21
19/11/2002,896.73999,1.19
20/11/2002,914.150024,1.2
21/11/2002,933.76001,1.2
22/11/2002,930.549988,1.21
25/11/2002,932.869995,1.22
26/11/2002,913.309998,1.2
27/11/2002,938.869995,1.21
29/11/2002,936.309998,1.2
02/12/2002,934.530029,1.22
03/12/2002,920.75,1.21
04/12/2002,917.580017,1.2
05/12/2002,906.549988,1.2
06/12/2002,912.22998,1.19
09/12/2002,892,1.21
10/12/2002,904.450012,1.19
11/12/2002,904.960022,1.19
12/12/2002,901.580017,1.19
13/12/2002,889.47998,1.19
16/12/2002,910.400024,1.21
17/12/2002,902.98999,1.2
18/12/2002,891.119995,1.19
19/12/2002,884.25,1.19
20/12/2002,895.76001,1.19
23/12/2002,897.380005,1.17
24/12/2002,892.469971,1.17
26/12/2002,889.659973,1.16
27/12/2002,875.400024,1.14
30/12/2002,879.390015,1.2
31/12/2002,879.820007,1.2
02/01/2003,909.030029,1.2
03/01/2003,908.590027,1.2
06/01/2003,929.01001,1.19
07/01/2003,922.929993,1.17
08/01/2003,909.929993,1.17
09/01/2003,927.570007,1.18
10/01/2003,927.570007,1.18
13/01/2003,926.26001,1.19
14/01/2003,931.659973,1.17
15/01/2003,918.219971,1.18
16/01/2003,914.599976,1.16
17/01/2003,901.780029,1.16
21/01/2003,887.619995,1.17
22/01/2003,878.359985,1.15
23/01/2003,887.340027,1.15
24/01/2003,861.400024,1.14
27/01/2003,847.47998,1.15
28/01/2003,858.539978,1.16
29/01/2003,864.359985,1.16
30/01/2003,844.609985,1.16
31/01/2003,855.700012,1.16
03/02/2003,860.320007,1.16
04/02/2003,848.200012,1.14
05/02/2003,843.590027,1.16
06/02/2003,838.150024,1.15
07/02/2003,829.690002,1.15
10/02/2003,835.969971,1.15
11/02/2003,829.200012,1.16
12/02/2003,818.679993,1.16
13/02/2003,817.369995,1.15
14/02/2003,834.890015,1.16
18/02/2003,851.169983,1.17
19/02/2003,845.130005,1.16
20/02/2003,837.099976,1.17
21/02/2003,848.169983,1.17
24/02/2003,832.580017,1.19
25/02/2003,838.570007,1.18
26/02/2003,827.549988,1.19
27/02/2003,837.280029,1.19
28/02/2003,841.150024,1.18
03/03/2003,834.809998,1.18
04/03/2003,821.98999,1.17
05/03/2003,829.849976,1.16
06/03/2003,822.099976,1.16
07/03/2003,828.890015,1.1
10/03/2003,807.47998,1.06
11/03/2003,800.72998,1.08
12/03/2003,804.190002,1.08
13/03/2003,831.900024,1.1
14/03/2003,833.27002,1.11
17/03/2003,862.789978,1.13
18/03/2003,866.450012,1.12
19/03/2003,874.02002,1.14
20/03/2003,875.669983,1.15
21/03/2003,895.789978,1.16
24/03/2003,864.22998,1.15
25/03/2003,874.73999,1.16
26/03/2003,869.950012,1.16
27/03/2003,868.52002,1.14
28/03/2003,863.5,1.12
31/03/2003,848.179993,1.12
01/04/2003,858.47998,1.1
02/04/2003,880.900024,1.11
03/04/2003,876.450012,1.09
04/04/2003,878.849976,1.09
07/04/2003,879.929993,1.15
08/04/2003,878.289978,1.13
09/04/2003,865.98999,1.11
10/04/2003,871.580017,1.12
11/04/2003,868.299988,1.15
14/04/2003,885.22998,1.18
15/04/2003,890.809998,1.16
16/04/2003,879.909973,1.15
17/04/2003,893.580017,1.16
21/04/2003,892.01001,1.16
22/04/2003,911.369995,1.16
23/04/2003,919.02002,1.15
24/04/2003,911.429993,1.13
25/04/2003,898.809998,1.12
28/04/2003,914.840027,1.12
29/04/2003,917.840027,1.13
30/04/2003,916.919983,1.11
01/05/2003,916.299988,1.08
02/05/2003,930.080017,1.1
05/05/2003,926.549988,1.11
06/05/2003,934.390015,1.08
07/05/2003,929.619995,1.09
08/05/2003,920.27002,1.07
09/05/2003,933.409973,1.09
12/05/2003,945.109985,1.08
13/05/2003,942.299988,1.07
14/05/2003,939.280029,1.04
15/05/2003,946.669983,1.04
16/05/2003,944.299988,1.03
19/05/2003,920.77002,1.03
20/05/2003,919.72998,1.02
21/05/2003,923.419983,1.04
22/05/2003,931.869995,1.06
23/05/2003,933.219971,1.06
27/05/2003,951.47998,1.07
28/05/2003,953.219971,1.1
29/05/2003,949.640015,1.08
30/05/2003,963.590027,1.09
02/06/2003,967,1.12
03/06/2003,971.559998,1.06
04/06/2003,986.23999,1.03
05/06/2003,990.140015,1.02
06/06/2003,987.76001,1.03
09/06/2003,975.929993,1.01
10/06/2003,984.840027,0.95
11/06/2003,997.47998,0.92
12/06/2003,998.51001,0.9
13/06/2003,988.609985,0.84
16/06/2003,1010.73999,0.85
17/06/2003,1011.659973,0.88
18/06/2003,1010.090027,0.87
19/06/2003,994.700012,0.8
20/06/2003,995.690002,0.81
23/06/2003,981.640015,0.83
24/06/2003,983.450012,0.81
25/06/2003,975.320007,0.9
26/06/2003,985.820007,0.89
27/06/2003,976.219971,0.85
30/06/2003,974.5,0.89
01/07/2003,982.320007,0.87
02/07/2003,993.75,0.85
03/07/2003,985.700012,0.85
07/07/2003,1004.419983,0.9
08/07/2003,1007.840027,0.9
09/07/2003,1002.210022,0.88
10/07/2003,988.700012,0.87
11/07/2003,998.140015,0.87
14/07/2003,1003.859985,0.89
15/07/2003,1000.419983,0.9
16/07/2003,994.090027,0.89
17/07/2003,981.72998,0.88
18/07/2003,993.320007,0.89
21/07/2003,978.799988,0.91
22/07/2003,988.109985,0.91
23/07/2003,988.609985,0.91
24/07/2003,981.599976,0.91
25/07/2003,998.679993,0.91
28/07/2003,996.52002,0.95
29/07/2003,989.280029,0.97
30/07/2003,987.48999,0.96
31/07/2003,990.309998,0.94
01/08/2003,980.150024,0.93
04/08/2003,982.820007,0.95
05/08/2003,965.460022,0.94
06/08/2003,967.080017,0.93
07/08/2003,974.119995,0.93
08/08/2003,977.590027,0.94
11/08/2003,980.590027,0.94
12/08/2003,990.349976,0.93
13/08/2003,984.030029,0.94
14/08/2003,990.51001,0.94
15/08/2003,990.669983,0.93
18/08/2003,999.73999,0.94
19/08/2003,1002.349976,0.94
20/08/2003,1000.299988,0.94
21/08/2003,1003.27002,0.95
22/08/2003,993.059998,0.96
25/08/2003,993.710022,1
26/08/2003,996.72998,0.99
27/08/2003,996.789978,0.98
28/08/2003,1002.840027,0.97
29/08/2003,1008.01001,0.96
02/09/2003,1021.98999,0.96
03/09/2003,1026.27002,0.95
04/09/2003,1027.969971,0.95
05/09/2003,1021.390015,0.94
08/09/2003,1031.640015,0.95
09/09/2003,1023.169983,0.94
10/09/2003,1010.919983,0.94
11/09/2003,1016.419983,0.94
12/09/2003,1018.630005,0.94
15/09/2003,1014.809998,0.94
16/09/2003,1029.319946,0.91
17/09/2003,1025.969971,0.93
18/09/2003,1039.579956,0.94
19/09/2003,1036.300049,0.93
22/09/2003,1022.820007,0.94
23/09/2003,1029.030029,0.92
24/09/2003,1009.380005,0.93
25/09/2003,1003.27002,0.92
26/09/2003,996.849976,0.92
29/09/2003,1006.580017,0.95
30/09/2003,995.969971,0.93
01/10/2003,1018.219971,0.93
02/10/2003,1020.23999,0.92
03/10/2003,1029.849976,0.92
06/10/2003,1034.349976,0.92
07/10/2003,1039.25,0.9
08/10/2003,1033.780029,0.89
09/10/2003,1038.72998,0.89
10/10/2003,1038.060059,0.9
13/10/2003,1045.349976,-999.99
14/10/2003,1049.47998,0.91
15/10/2003,1046.76001,0.91
16/10/2003,1050.069946,0.91
17/10/2003,1039.319946,0.91
20/10/2003,1044.680054,0.93
21/10/2003,1046.030029,0.91
22/10/2003,1030.359985,0.94
23/10/2003,1033.77002,0.94
24/10/2003,1028.910034,0.93
27/10/2003,1031.130005,0.96
28/10/2003,1046.790039,0.94
29/10/2003,1048.109985,0.94
30/10/2003,1046.939941,0.94
31/10/2003,1050.709961,0.94
03/11/2003,1059.02002,0.94
04/11/2003,1053.25,0.93
05/11/2003,1051.810059,0.94
06/11/2003,1058.050049,0.94
07/11/2003,1053.209961,0.94
10/11/2003,1047.109985,0.95
11/11/2003,1046.569946,-999.99
12/11/2003,1058.530029,0.93
13/11/2003,1058.410034,0.92
14/11/2003,1050.349976,0.93
17/11/2003,1043.630005,0.94
18/11/2003,1034.150024,0.94
19/11/2003,1042.439941,0.93
20/11/2003,1033.650024,0.93
21/11/2003,1035.280029,0.92
24/11/2003,1052.079956,0.94
25/11/2003,1053.890015,0.93
26/11/2003,1058.449951,0.92
28/11/2003,1058.199951,0.91
01/12/2003,1070.119995,0.93
02/12/2003,1066.619995,0.92
03/12/2003,1064.72998,0.92
04/12/2003,1069.719971,0.91
05/12/2003,1061.5,0.9
08/12/2003,1069.300049,0.91
09/12/2003,1060.180054,0.91
10/12/2003,1059.050049,0.91
11/12/2003,1071.209961,0.88
12/12/2003,1074.140015,0.89
15/12/2003,1068.040039,0.89
16/12/2003,1075.130005,0.89
17/12/2003,1076.47998,0.88
18/12/2003,1089.180054,0.87
19/12/2003,1088.660034,0.86
22/12/2003,1092.939941,0.89
23/12/2003,1096.02002,0.88
24/12/2003,1094.040039,0.88
26/12/2003,1095.890015,0.85
29/12/2003,1109.47998,0.89
30/12/2003,1109.640015,0.92
31/12/2003,1111.920044,0.93
02/01/2004,1108.47998,0.91
05/01/2004,1122.219971,0.9
06/01/2004,1123.670044,0.9
07/01/2004,1126.329956,0.89
08/01/2004,1131.920044,0.86
09/01/2004,1121.859985,0.85
12/01/2004,1127.22998,0.88
13/01/2004,1121.219971,0.87
14/01/2004,1130.52002,0.86
15/01/2004,1132.050049,0.86
16/01/2004,1139.829956,0.87
20/01/2004,1138.77002,0.88
21/01/2004,1147.619995,0.87
22/01/2004,1143.939941,0.86
23/01/2004,1141.550049,0.88
26/01/2004,1155.369995,0.89
27/01/2004,1144.050049,0.89
28/01/2004,1128.47998,0.92
29/01/2004,1134.109985,0.92
30/01/2004,1131.130005,0.9
02/02/2004,1135.26001,0.93
03/02/2004,1136.030029,0.92
04/02/2004,1126.52002,0.92
05/02/2004,1128.589966,0.92
06/02/2004,1142.76001,0.91
09/02/2004,1139.810059,0.93
10/02/2004,1145.540039,0.93
11/02/2004,1157.76001,0.91
12/02/2004,1152.109985,0.91
13/02/2004,1145.810059,0.9
17/02/2004,1156.98999,0.93
18/02/2004,1151.819946,0.92
19/02/2004,1147.060059,0.92
20/02/2004,1144.109985,0.92
23/02/2004,1140.98999,0.95
24/02/2004,1139.089966,0.95
25/02/2004,1143.670044,0.94
26/02/2004,1144.910034,0.94
27/02/2004,1144.939941,0.94
01/03/2004,1155.969971,0.95
02/03/2004,1149.099976,0.95
03/03/2004,1151.030029,0.95
04/03/2004,1154.869995,0.94
05/03/2004,1156.859985,0.93
08/03/2004,1147.199951,0.95
09/03/2004,1140.579956,0.94
10/03/2004,1123.890015,0.94
11/03/2004,1106.780029,0.95
12/03/2004,1120.569946,0.94
15/03/2004,1104.48999,0.95
16/03/2004,1110.699951,0.94
17/03/2004,1123.75,0.92
18/03/2004,1122.319946,0.92
19/03/2004,1109.780029,0.92
22/03/2004,1095.400024,0.94
23/03/2004,1093.949951,0.93
24/03/2004,1091.329956,0.92
25/03/2004,1109.189941,0.94
26/03/2004,1108.060059,0.93
29/03/2004,1122.469971,0.95
30/03/2004,1127,0.94
31/03/2004,1126.209961,0.93
01/04/2004,1132.170044,0.92
02/04/2004,1141.810059,0.93
05/04/2004,1150.569946,0.93
06/04/2004,1148.160034,0.92
07/04/2004,1140.530029,0.93
08/04/2004,1139.319946,0.92
12/04/2004,1145.199951,0.93
13/04/2004,1129.439941,0.93
14/04/2004,1128.170044,0.94
15/04/2004,1128.839966,0.93
16/04/2004,1134.609985,0.92
19/04/2004,1135.819946,0.95
20/04/2004,1118.150024,0.96
21/04/2004,1124.089966,0.98
22/04/2004,1139.930054,0.95
23/04/2004,1140.599976,0.96
26/04/2004,1135.530029,0.98
27/04/2004,1138.109985,0.97
28/04/2004,1122.410034,0.96
29/04/2004,1113.890015,0.95
30/04/2004,1107.300049,0.96
03/05/2004,1117.48999,0.99
04/05/2004,1119.550049,0.99
05/05/2004,1121.530029,0.97
06/05/2004,1113.98999,0.98
07/05/2004,1098.699951,1.05
10/05/2004,1087.119995,1.07
11/05/2004,1095.449951,1.04
12/05/2004,1097.280029,1.02
13/05/2004,1096.439941,0.98
14/05/2004,1095.699951,0.97
17/05/2004,1084.099976,1.05
18/05/2004,1091.48999,1.04
19/05/2004,1088.680054,1.02
20/05/2004,1089.189941,1.01
21/05/2004,1093.560059,1.01
24/05/2004,1095.410034,1.06
25/05/2004,1113.050049,1.06
26/05/2004,1114.939941,1.06
27/05/2004,1121.280029,1.04
28/05/2004,1120.680054,1.06
01/06/2004,1121.199951,1.15
02/06/2004,1124.98999,1.15
03/06/2004,1116.640015,1.15
04/06/2004,1122.5,1.18
07/06/2004,1140.420044,1.23
08/06/2004,1142.180054,1.25
09/06/2004,1131.329956,1.25
10/06/2004,1136.469971,1.27
14/06/2004,1125.290039,1.4
15/06/2004,1132.01001,1.32
16/06/2004,1133.560059,1.28
17/06/2004,1132.050049,1.25
18/06/2004,1135.02002,1.26
21/06/2004,1130.300049,1.32
22/06/2004,1134.410034,1.3
23/06/2004,1144.060059,1.27
24/06/2004,1140.650024,1.26
25/06/2004,1134.430054,1.28
28/06/2004,1133.349976,1.36
29/06/2004,1136.199951,1.36
30/06/2004,1140.839966,1.31
01/07/2004,1128.939941,1.2
02/07/2004,1125.380005,1.27
06/07/2004,1116.209961,1.32
07/07/2004,1118.329956,1.28
08/07/2004,1109.109985,1.25
09/07/2004,1112.810059,1.25
12/07/2004,1114.349976,1.32
13/07/2004,1115.140015,1.32
14/07/2004,1111.469971,1.32
15/07/2004,1106.689941,1.32
16/07/2004,1101.390015,1.32
19/07/2004,1100.900024,1.33
20/07/2004,1108.670044,1.34
21/07/2004,1093.880005,1.33
22/07/2004,1096.839966,1.34
23/07/2004,1086.199951,1.35
26/07/2004,1084.069946,1.43
27/07/2004,1094.829956,1.44
28/07/2004,1095.420044,1.43
29/07/2004,1100.430054,1.42
30/07/2004,1101.719971,1.42
02/08/2004,1106.619995,1.48
03/08/2004,1099.689941,1.46
04/08/2004,1098.630005,1.46
05/08/2004,1080.699951,1.45
06/08/2004,1063.969971,1.41
09/08/2004,1065.219971,1.49
10/08/2004,1079.040039,1.49
11/08/2004,1075.790039,1.42
12/08/2004,1063.22998,1.41
13/08/2004,1064.800049,1.41
16/08/2004,1079.339966,1.47
17/08/2004,1081.709961,1.45
18/08/2004,1095.170044,1.46
19/08/2004,1091.22998,1.45
20/08/2004,1098.349976,1.46
23/08/2004,1095.680054,1.52
24/08/2004,1096.189941,1.52
25/08/2004,1104.959961,1.52
26/08/2004,1105.089966,1.52
27/08/2004,1107.77002,1.53
30/08/2004,1099.150024,1.59
31/08/2004,1104.23999,1.57
01/09/2004,1105.910034,1.55
02/09/2004,1118.310059,1.57
03/09/2004,1113.630005,1.62
07/09/2004,1121.300049,1.64
08/09/2004,1116.27002,1.62
09/09/2004,1118.380005,1.61
10/09/2004,1123.920044,1.63
13/09/2004,1125.819946,1.64
14/09/2004,1128.329956,1.64
15/09/2004,1120.369995,1.64
16/09/2004,1123.5,1.64
17/09/2004,1128.550049,1.68
20/09/2004,1122.199951,1.7
21/09/2004,1129.300049,1.69
22/09/2004,1113.560059,1.68
23/09/2004,1108.359985,1.69
24/09/2004,1110.109985,1.7
27/09/2004,1103.52002,1.72
28/09/2004,1110.060059,1.69
29/09/2004,1114.800049,1.69
30/09/2004,1114.579956,1.68
01/10/2004,1131.5,1.67
04/10/2004,1135.170044,1.69
05/10/2004,1134.47998,1.68
06/10/2004,1142.050049,1.68
07/10/2004,1130.650024,1.67
08/10/2004,1122.140015,1.67
11/10/2004,1124.390015,-999.99
12/10/2004,1121.839966,1.69
13/10/2004,1113.650024,1.69
14/10/2004,1103.290039,1.71
15/10/2004,1108.199951,1.72
18/10/2004,1114.02002,1.78
19/10/2004,1103.22998,1.79
20/10/2004,1103.660034,1.79
21/10/2004,1106.48999,1.81
22/10/2004,1095.73999,1.81
25/10/2004,1094.800049,1.87
26/10/2004,1111.089966,1.86
27/10/2004,1125.400024,1.88
28/10/2004,1127.439941,1.87
29/10/2004,1130.199951,1.87
01/11/2004,1130.51001,1.96
02/11/2004,1130.560059,1.94
03/11/2004,1143.199951,1.92
04/11/2004,1161.670044,1.94
05/11/2004,1166.170044,1.99
08/11/2004,1164.890015,2.04
09/11/2004,1164.079956,2.04
10/11/2004,1162.910034,2.04
11/11/2004,1173.47998,-999.99
12/11/2004,1184.170044,2.04
15/11/2004,1183.810059,2.09
16/11/2004,1175.430054,2.1
17/11/2004,1181.939941,2.09
18/11/2004,1183.550049,2.09
19/11/2004,1170.339966,2.1
22/11/2004,1177.23999,2.16
23/11/2004,1176.939941,2.13
24/11/2004,1181.76001,2.14
26/11/2004,1182.650024,2.16
29/11/2004,1178.569946,2.2
30/11/2004,1173.819946,2.2
01/12/2004,1191.369995,2.18
02/12/2004,1190.329956,2.18
03/12/2004,1191.170044,2.17
06/12/2004,1190.25,2.22
07/12/2004,1177.069946,2.21
08/12/2004,1182.810059,2.2
09/12/2004,1189.23999,2.2
10/12/2004,1188,2.21
13/12/2004,1198.680054,2.21
14/12/2004,1203.380005,2.18
15/12/2004,1205.719971,2.17
16/12/2004,1203.209961,2.16
17/12/2004,1194.199951,2.16
20/12/2004,1194.650024,2.19
21/12/2004,1205.449951,2.17
22/12/2004,1209.569946,2.15
23/12/2004,1210.130005,2.15
27/12/2004,1204.920044,2.24
28/12/2004,1213.540039,2.22
29/12/2004,1213.449951,2.19
30/12/2004,1213.550049,2.18
31/12/2004,1211.920044,2.18
03/01/2005,1202.079956,2.29
04/01/2005,1188.050049,2.3
05/01/2005,1183.73999,2.29
06/01/2005,1187.890015,2.27
07/01/2005,1186.189941,2.29
10/01/2005,1190.25,2.33
11/01/2005,1182.98999,2.31
12/01/2005,1187.699951,2.3
13/01/2005,1177.449951,2.31
14/01/2005,1184.52002,2.32
18/01/2005,1195.97998,2.36
19/01/2005,1184.630005,2.33
20/01/2005,1175.410034,2.31
21/01/2005,1167.869995,2.31
24/01/2005,1163.75,2.34
25/01/2005,1168.410034,2.36
26/01/2005,1174.069946,2.37
27/01/2005,1174.550049,2.4
28/01/2005,1171.359985,2.41
31/01/2005,1181.27002,2.48
01/02/2005,1189.410034,2.47
02/02/2005,1193.189941,2.47
03/02/2005,1189.890015,2.44
04/02/2005,1203.030029,2.43
07/02/2005,1201.719971,2.48
08/02/2005,1202.300049,2.48
09/02/2005,1191.98999,2.47
10/02/2005,1197.01001,2.47
11/02/2005,1205.300049,2.5
14/02/2005,1206.140015,2.55
15/02/2005,1210.119995,2.55
16/02/2005,1210.339966,2.53
17/02/2005,1200.75,2.53
18/02/2005,1201.589966,2.56
22/02/2005,1184.160034,2.63
23/02/2005,1190.800049,2.63
24/02/2005,1200.199951,2.64
25/02/2005,1211.369995,2.69
28/02/2005,1203.599976,2.72
01/03/2005,1210.410034,2.7
02/03/2005,1210.079956,2.68
03/03/2005,1210.469971,2.7
04/03/2005,1222.119995,2.7
07/03/2005,1225.310059,2.71
08/03/2005,1219.430054,2.7
09/03/2005,1207.01001,2.7
10/03/2005,1209.25,2.69
11/03/2005,1200.079956,2.7
14/03/2005,1206.829956,2.75
15/03/2005,1197.75,2.75
16/03/2005,1188.069946,2.74
17/03/2005,1190.209961,2.73
18/03/2005,1189.650024,2.75
21/03/2005,1183.780029,2.8
22/03/2005,1171.709961,2.83
23/03/2005,1172.530029,2.77
24/03/2005,1171.420044,2.78
28/03/2005,1174.280029,2.79
29/03/2005,1165.359985,2.78
30/03/2005,1181.410034,2.77
31/03/2005,1180.589966,2.73
01/04/2005,1172.920044,2.74
04/04/2005,1176.119995,2.75
05/04/2005,1181.390015,2.74
06/04/2005,1184.069946,2.71
07/04/2005,1191.140015,2.71
08/04/2005,1181.199951,2.73
11/04/2005,1181.209961,2.71
12/04/2005,1187.76001,2.71
13/04/2005,1173.790039,2.72
14/04/2005,1162.050049,2.72
15/04/2005,1142.619995,2.73
18/04/2005,1145.97998,2.85
19/04/2005,1152.780029,2.85
20/04/2005,1137.5,2.81
21/04/2005,1159.949951,2.82
22/04/2005,1152.119995,2.87
25/04/2005,1162.099976,2.88
26/04/2005,1151.829956,2.86
27/04/2005,1156.380005,2.83
28/04/2005,1143.219971,2.82
29/04/2005,1156.849976,2.84
02/05/2005,1162.160034,2.88
03/05/2005,1161.170044,2.85
04/05/2005,1175.650024,2.81
05/05/2005,1172.630005,2.75
06/05/2005,1171.349976,2.8
09/05/2005,1178.839966,2.86
10/05/2005,1166.219971,2.84
11/05/2005,1171.109985,2.81
12/05/2005,1159.359985,2.82
13/05/2005,1154.050049,2.76
16/05/2005,1165.689941,2.84
17/05/2005,1173.800049,2.82
18/05/2005,1185.560059,2.8
19/05/2005,1191.079956,2.81
20/05/2005,1189.280029,2.83
23/05/2005,1193.859985,2.91
24/05/2005,1194.069946,2.88
25/05/2005,1190.01001,2.89
26/05/2005,1197.619995,2.88
27/05/2005,1198.780029,2.9
31/05/2005,1191.5,2.93
01/06/2005,1202.219971,2.91
02/06/2005,1204.290039,2.91
03/06/2005,1196.02002,2.94
06/06/2005,1197.51001,2.96
07/06/2005,1197.26001,2.96
08/06/2005,1194.670044,2.96
09/06/2005,1200.930054,2.93
10/06/2005,1198.109985,2.94
13/06/2005,1200.819946,2.97
14/06/2005,1203.910034,2.95
15/06/2005,1206.579956,2.94
16/06/2005,1210.959961,2.91
17/06/2005,1216.959961,2.92
20/06/2005,1216.099976,2.96
21/06/2005,1213.609985,2.96
22/06/2005,1213.880005,2.97
23/06/2005,1200.72998,3
24/06/2005,1191.569946,3.02
27/06/2005,1190.689941,3.09
28/06/2005,1201.569946,3.08
29/06/2005,1199.849976,3.06
30/06/2005,1191.329956,3.06
01/07/2005,1194.439941,3.1
05/07/2005,1204.98999,3.15
06/07/2005,1194.939941,3.12
07/07/2005,1197.869995,3.08
08/07/2005,1211.859985,3.1
11/07/2005,1219.439941,3.13
12/07/2005,1222.209961,3.14
13/07/2005,1223.290039,3.15
14/07/2005,1226.5,3.16
15/07/2005,1227.920044,3.18
18/07/2005,1221.130005,3.23
19/07/2005,1229.349976,3.24
20/07/2005,1235.199951,3.23
21/07/2005,1227.040039,3.27
22/07/2005,1233.680054,3.3
25/07/2005,1229.030029,3.37
26/07/2005,1231.160034,3.36
27/07/2005,1236.790039,3.33
28/07/2005,1243.719971,3.33
29/07/2005,1234.180054,3.34
01/08/2005,1235.349976,3.41
02/08/2005,1244.119995,3.41
03/08/2005,1245.040039,3.38
04/08/2005,1235.859985,3.39
05/08/2005,1226.420044,3.44
08/08/2005,1223.130005,3.47
09/08/2005,1231.380005,3.44
10/08/2005,1229.130005,3.43
11/08/2005,1237.810059,3.43
12/08/2005,1230.390015,3.44
15/08/2005,1233.869995,3.47
16/08/2005,1219.339966,3.46
17/08/2005,1220.23999,3.44
18/08/2005,1219.02002,3.42
19/08/2005,1219.709961,3.44
22/08/2005,1221.72998,3.46
23/08/2005,1217.589966,3.46
24/08/2005,1209.589966,3.45
25/08/2005,1212.369995,3.46
26/08/2005,1205.099976,3.47
29/08/2005,1212.280029,3.47
30/08/2005,1208.410034,3.46
31/08/2005,1220.329956,3.44
01/09/2005,1221.589966,3.4
02/09/2005,1218.02002,3.38
06/09/2005,1233.390015,3.45
07/09/2005,1236.359985,3.41
08/09/2005,1231.670044,3.4
09/09/2005,1241.47998,3.41
12/09/2005,1240.560059,3.44
13/09/2005,1231.199951,3.4
14/09/2005,1227.160034,3.35
15/09/2005,1227.72998,3.37
16/09/2005,1237.910034,3.42
19/09/2005,1231.02002,3.51
20/09/2005,1221.339966,3.54
21/09/2005,1210.199951,3.34
22/09/2005,1214.619995,3.39
23/09/2005,1215.290039,3.4
26/09/2005,1215.630005,3.46
27/09/2005,1215.660034,3.42
28/09/2005,1216.890015,3.39
29/09/2005,1227.680054,3.46
30/09/2005,1228.810059,3.47
03/10/2005,1226.699951,3.54
04/10/2005,1214.469971,3.55
05/10/2005,1196.390015,3.5
06/10/2005,1191.48999,3.52
07/10/2005,1195.900024,3.54
10/10/2005,1187.329956,-999.99
11/10/2005,1184.869995,3.65
12/10/2005,1177.680054,3.62
13/10/2005,1176.839966,3.66
14/10/2005,1186.569946,3.69
17/10/2005,1190.099976,3.78
18/10/2005,1178.140015,3.77
19/10/2005,1195.76001,3.77
20/10/2005,1177.800049,3.76
21/10/2005,1179.589966,3.77
24/10/2005,1199.380005,3.84
